geo,year,sector,co2_kt,sec,coverage
FR,2021,CRF1A4A,18030.44,commercial,uncovered
FR,2022,CRF1A4A,15048.52,commercial,uncovered
FR,2023,CRF1A4A,13678.13,commercial,uncovered
FR,2024,CRF1A4A,13574.79,commercial,uncovered
HR,1990,CRF1A4A,854.65,commercial,uncovered
HR,1991,CRF1A4A,576.89,commercial,uncovered
HR,1992,CRF1A4A,441.42,commercial,uncovered
HR,1993,CRF1A4A,538.02,commercial,uncovered
HR,1994,CRF1A4A,604.31,commercial,uncovered
HR,1995,CRF1A4A,661.7,commercial,uncovered
HR,1996,CRF1A4A,707.13,commercial,uncovered
HR,1997,CRF1A4A,752.03,commercial,uncovered
HR,1998,CRF1A4A,655.64,commercial,uncovered
HR,1999,CRF1A4A,681.23,commercial,uncovered
HR,2000,CRF1A4A,640.93,commercial,uncovered
HR,2001,CRF1A4A,745.8,commercial,uncovered
HR,2002,CRF1A4A,793.03,commercial,uncovered
HR,2003,CRF1A4A,821.24,commercial,uncovered
HR,2004,CRF1A4A,809.2,commercial,uncovered
HR,2005,CRF1A4A,789.25,commercial,uncovered
HR,2006,CRF1A4A,725.27,commercial,uncovered
HR,2007,CRF1A4A,612.02,commercial,uncovered
HR,2008,CRF1A4A,627.83,commercial,uncovered
HR,2009,CRF1A4A,628.75,commercial,uncovered
HR,2010,CRF1A4A,670.61,commercial,uncovered
HR,2011,CRF1A4A,617.28,commercial,uncovered
HR,2012,CRF1A4A,542.4,commercial,uncovered
HR,2013,CRF1A4A,508.91,commercial,uncovered
HR,2014,CRF1A4A,471.32,commercial,uncovered
HR,2015,CRF1A4A,583.88,commercial,uncovered
HR,2016,CRF1A4A,607.71,commercial,uncovered
HR,2017,CRF1A4A,626.65,commercial,uncovered
HR,2018,CRF1A4A,627.22,commercial,uncovered
HR,2019,CRF1A4A,612.03,commercial,uncovered
HR,2020,CRF1A4A,570.75,commercial,uncovered
HR,2021,CRF1A4A,653.69,commercial,uncovered
HR,2022,CRF1A4A,563.05,commercial,uncovered
HR,2023,CRF1A4A,495.73,commercial,uncovered
HR,2024,CRF1A4A,501.03,commercial,uncovered
HU,1990,CRF1A4A,2766.17,commercial,uncovered
HU,1991,CRF1A4A,3545.04,commercial,uncovered
HU,1992,CRF1A4A,2414.63,commercial,uncovered
HU,1993,CRF1A4A,3354.69,commercial,uncovered
HU,1994,CRF1A4A,3678.14,commercial,uncovered
HU,1995,CRF1A4A,3605.86,commercial,uncovered
HU,1996,CRF1A4A,4293.27,commercial,uncovered
HU,1997,CRF1A4A,4149.9,commercial,uncovered
HU,1998,CRF1A4A,4060.55,commercial,uncovered
HU,1999,CRF1A4A,4290.49,commercial,uncovered
HU,2000,CRF1A4A,4425.38,commercial,uncovered
HU,2001,CRF1A4A,4764.35,commercial,uncovered
HU,2002,CRF1A4A,4375.32,commercial,uncovered
HU,2003,CRF1A4A,4608.9,commercial,uncovered
HU,2004,CRF1A4A,5728.08,commercial,uncovered
HU,2005,CRF1A4A,5436.35,commercial,uncovered
HU,2006,CRF1A4A,4676.59,commercial,uncovered
HU,2007,CRF1A4A,3634.27,commercial,uncovered
HU,2008,CRF1A4A,3442.6,commercial,uncovered
HU,2009,CRF1A4A,3703.36,commercial,uncovered
HU,2010,CRF1A4A,4079.04,commercial,uncovered
HU,2011,CRF1A4A,4134.18,commercial,uncovered
HU,2012,CRF1A4A,3377.12,commercial,uncovered
HU,2013,CRF1A4A,3420.51,commercial,uncovered
HU,2014,CRF1A4A,3099.62,commercial,uncovered
HU,2015,CRF1A4A,3270.79,commercial,uncovered
HU,2016,CRF1A4A,3188.18,commercial,uncovered
HU,2017,CRF1A4A,3003.21,commercial,uncovered
HU,2018,CRF1A4A,2888.91,commercial,uncovered
HU,2019,CRF1A4A,2766.06,commercial,uncovered
HU,2020,CRF1A4A,2777.65,commercial,uncovered
HU,2021,CRF1A4A,2893.45,commercial,uncovered
HU,2022,CRF1A4A,2451.52,commercial,uncovered
HU,2023,CRF1A4A,2014.48,commercial,uncovered
HU,2024,CRF1A4A,1912.61,commercial,uncovered
IE,1990,CRF1A4A,2120.73,commercial,uncovered
IE,1991,CRF1A4A,2112.21,commercial,uncovered
IE,1992,CRF1A4A,2012.15,commercial,uncovered
IE,1993,CRF1A4A,1972.47,commercial,uncovered
IE,1994,CRF1A4A,2068.82,commercial,uncovered
IE,1995,CRF1A4A,1977.9,commercial,uncovered
IE,1996,CRF1A4A,1835.09,commercial,uncovered
IE,1997,CRF1A4A,1796.11,commercial,uncovered
IE,1998,CRF1A4A,1732.97,commercial,uncovered
IE,1999,CRF1A4A,1792.13,commercial,uncovered
IE,2000,CRF1A4A,1863.96,commercial,uncovered
IE,2001,CRF1A4A,1821.43,commercial,uncovered
IE,2002,CRF1A4A,1730.18,commercial,uncovered
IE,2003,CRF1A4A,1786.27,commercial,uncovered
IE,2004,CRF1A4A,1705.11,commercial,uncovered
IE,2005,CRF1A4A,1730.85,commercial,uncovered
IE,2006,CRF1A4A,1701.09,commercial,uncovered
IE,2007,CRF1A4A,1661.32,commercial,uncovered
IE,2008,CRF1A4A,1705.92,commercial,uncovered
IE,2009,CRF1A4A,1374.88,commercial,uncovered
IE,2010,CRF1A4A,1491.69,commercial,uncovered
IE,2011,CRF1A4A,1358.08,commercial,uncovered
IE,2012,CRF1A4A,1423.97,commercial,uncovered
IE,2013,CRF1A4A,1490.45,commercial,uncovered
IE,2014,CRF1A4A,1428.17,commercial,uncovered
IE,2015,CRF1A4A,1518.33,commercial,uncovered
IE,2016,CRF1A4A,1469.04,commercial,uncovered
IE,2017,CRF1A4A,1404.92,commercial,uncovered
IE,2018,CRF1A4A,1518.43,commercial,uncovered
IE,2019,CRF1A4A,1498.05,commercial,uncovered
IE,2020,CRF1A4A,1314.64,commercial,uncovered
IE,2021,CRF1A4A,1403.33,commercial,uncovered
IE,2022,CRF1A4A,1366.95,commercial,uncovered
IE,2023,CRF1A4A,1324.37,commercial,uncovered
IE,2024,CRF1A4A,1430.38,commercial,uncovered
IS,1990,CRF1A4A,8.02,commercial,uncovered
IS,1991,CRF1A4A,8.33,commercial,uncovered
IS,1992,CRF1A4A,8.02,commercial,uncovered
IS,1993,CRF1A4A,8.35,commercial,uncovered
IS,1994,CRF1A4A,8.48,commercial,uncovered
IS,1995,CRF1A4A,7.75,commercial,uncovered
IS,1996,CRF1A4A,6.46,commercial,uncovered
IS,1997,CRF1A4A,6.46,commercial,uncovered
IS,1998,CRF1A4A,6.53,commercial,uncovered
IS,1999,CRF1A4A,6.66,commercial,uncovered
IS,2000,CRF1A4A,6.69,commercial,uncovered
IS,2001,CRF1A4A,6.07,commercial,uncovered
IS,2002,CRF1A4A,6.05,commercial,uncovered
IS,2003,CRF1A4A,5.62,commercial,uncovered
IS,2004,CRF1A4A,5.43,commercial,uncovered
IS,2005,CRF1A4A,4.9,commercial,uncovered
IS,2006,CRF1A4A,2.77,commercial,uncovered
IS,2007,CRF1A4A,2.95,commercial,uncovered
IS,2008,CRF1A4A,1.5,commercial,uncovered
IS,2009,CRF1A4A,1.39,commercial,uncovered
IS,2010,CRF1A4A,1.69,commercial,uncovered
IS,2011,CRF1A4A,2.38,commercial,uncovered
IS,2012,CRF1A4A,2.48,commercial,uncovered
IS,2013,CRF1A4A,2.47,commercial,uncovered
IS,2014,CRF1A4A,1.95,commercial,uncovered
IS,2015,CRF1A4A,2.06,commercial,uncovered
IS,2016,CRF1A4A,1.7,commercial,uncovered
IS,2017,CRF1A4A,1.99,commercial,uncovered
IS,2018,CRF1A4A,2.06,commercial,uncovered
IS,2019,CRF1A4A,2.67,commercial,uncovered
IS,2020,CRF1A4A,1.63,commercial,uncovered
IS,2021,CRF1A4A,1.74,commercial,uncovered
IS,2022,CRF1A4A,2.09,commercial,uncovered
IS,2023,CRF1A4A,2.28,commercial,uncovered
IS,2024,CRF1A4A,2.41,commercial,uncovered
IT,1990,CRF1A4A,11902.2,commercial,uncovered
IT,1991,CRF1A4A,13496.91,commercial,uncovered
IT,1992,CRF1A4A,12932.59,commercial,uncovered
IT,1993,CRF1A4A,13637.14,commercial,uncovered
IT,1994,CRF1A4A,12762.93,commercial,uncovered
IT,1995,CRF1A4A,14070.47,commercial,uncovered
IT,1996,CRF1A4A,14706.83,commercial,uncovered
IT,1997,CRF1A4A,14432.51,commercial,uncovered
IT,1998,CRF1A4A,15244.84,commercial,uncovered
IT,1999,CRF1A4A,17340.27,commercial,uncovered
IT,2000,CRF1A4A,17229.83,commercial,uncovered
IT,2001,CRF1A4A,17961.58,commercial,uncovered
IT,2002,CRF1A4A,17375.22,commercial,uncovered
IT,2003,CRF1A4A,19689.09,commercial,uncovered
IT,2004,CRF1A4A,20327.72,commercial,uncovered
IT,2005,CRF1A4A,23424.11,commercial,uncovered
IT,2006,CRF1A4A,23810.83,commercial,uncovered
IT,2007,CRF1A4A,23580.35,commercial,uncovered
IT,2008,CRF1A4A,27915.36,commercial,uncovered
IT,2009,CRF1A4A,27168.93,commercial,uncovered
IT,2010,CRF1A4A,27170.0,commercial,uncovered
IT,2011,CRF1A4A,23457.29,commercial,uncovered
IT,2012,CRF1A4A,23256.31,commercial,uncovered
IT,2013,CRF1A4A,23081.57,commercial,uncovered
IT,2014,CRF1A4A,20017.75,commercial,uncovered
IT,2015,CRF1A4A,21193.8,commercial,uncovered
IT,2016,CRF1A4A,21414.16,commercial,uncovered
IT,2017,CRF1A4A,21449.02,commercial,uncovered
IT,2018,CRF1A4A,23000.99,commercial,uncovered
IT,2019,CRF1A4A,22508.1,commercial,uncovered
IT,2020,CRF1A4A,21580.53,commercial,uncovered
IT,2021,CRF1A4A,19898.34,commercial,uncovered
IT,2022,CRF1A4A,17611.37,commercial,uncovered
IT,2023,CRF1A4A,19127.52,commercial,uncovered
IT,2024,CRF1A4A,19342.23,commercial,uncovered
LT,1990,CRF1A4A,3058.75,commercial,uncovered
LT,1991,CRF1A4A,3393.03,commercial,uncovered
LT,1992,CRF1A4A,1455.54,commercial,uncovered
LT,1993,CRF1A4A,1132.34,commercial,uncovered
LT,1994,CRF1A4A,1209.55,commercial,uncovered
LT,1995,CRF1A4A,1131.01,commercial,uncovered
LT,1996,CRF1A4A,827.77,commercial,uncovered
LT,1997,CRF1A4A,605.04,commercial,uncovered
LT,1998,CRF1A4A,538.27,commercial,uncovered
LT,1999,CRF1A4A,465.24,commercial,uncovered
LT,2000,CRF1A4A,311.68,commercial,uncovered
LT,2001,CRF1A4A,255.72,commercial,uncovered
LT,2002,CRF1A4A,293.43,commercial,uncovered
LT,2003,CRF1A4A,296.89,commercial,uncovered
LT,2004,CRF1A4A,318.68,commercial,uncovered
LT,2005,CRF1A4A,343.23,commercial,uncovered
LT,2006,CRF1A4A,414.8,commercial,uncovered
LT,2007,CRF1A4A,393.2,commercial,uncovered
LT,2008,CRF1A4A,340.92,commercial,uncovered
LT,2009,CRF1A4A,353.04,commercial,uncovered
LT,2010,CRF1A4A,366.84,commercial,uncovered
LT,2011,CRF1A4A,392.06,commercial,uncovered
LT,2012,CRF1A4A,327.64,commercial,uncovered
LT,2013,CRF1A4A,356.34,commercial,uncovered
LT,2014,CRF1A4A,311.07,commercial,uncovered
LT,2015,CRF1A4A,276.87,commercial,uncovered
LT,2016,CRF1A4A,313.7,commercial,uncovered
LT,2017,CRF1A4A,330.89,commercial,uncovered
LT,2018,CRF1A4A,362.38,commercial,uncovered
LT,2019,CRF1A4A,316.03,commercial,uncovered
LT,2020,CRF1A4A,261.01,commercial,uncovered
LT,2021,CRF1A4A,290.4,commercial,uncovered
LT,2022,CRF1A4A,285.09,commercial,uncovered
LT,2023,CRF1A4A,295.44,commercial,uncovered
LT,2024,CRF1A4A,256.47,commercial,uncovered
LU,1990,CRF1A4A,639.0,commercial,uncovered
LU,1991,CRF1A4A,768.54,commercial,uncovered
LU,1992,CRF1A4A,708.77,commercial,uncovered
LU,1993,CRF1A4A,701.22,commercial,uncovered
LU,1994,CRF1A4A,675.89,commercial,uncovered
LU,1995,CRF1A4A,681.35,commercial,uncovered
LU,1996,CRF1A4A,760.31,commercial,uncovered
LU,1997,CRF1A4A,736.99,commercial,uncovered
LU,1998,CRF1A4A,770.88,commercial,uncovered
LU,1999,CRF1A4A,690.82,commercial,uncovered
LU,2000,CRF1A4A,547.13,commercial,uncovered
LU,2001,CRF1A4A,497.52,commercial,uncovered
LU,2002,CRF1A4A,499.38,commercial,uncovered
LU,2003,CRF1A4A,496.03,commercial,uncovered
LU,2004,CRF1A4A,461.78,commercial,uncovered
LU,2005,CRF1A4A,417.19,commercial,uncovered
LU,2006,CRF1A4A,394.33,commercial,uncovered
LU,2007,CRF1A4A,347.67,commercial,uncovered
LU,2008,CRF1A4A,376.33,commercial,uncovered
LU,2009,CRF1A4A,380.3,commercial,uncovered
LU,2010,CRF1A4A,500.56,commercial,uncovered
LU,2011,CRF1A4A,303.8,commercial,uncovered
LU,2012,CRF1A4A,407.97,commercial,uncovered
LU,2013,CRF1A4A,435.55,commercial,uncovered
LU,2014,CRF1A4A,379.99,commercial,uncovered
LU,2015,CRF1A4A,484.45,commercial,uncovered
LU,2016,CRF1A4A,508.82,commercial,uncovered
LU,2017,CRF1A4A,545.46,commercial,uncovered
LU,2018,CRF1A4A,566.7,commercial,uncovered
LU,2019,CRF1A4A,654.21,commercial,uncovered
LU,2020,CRF1A4A,544.22,commercial,uncovered
LU,2021,CRF1A4A,621.57,commercial,uncovered
LU,2022,CRF1A4A,473.33,commercial,uncovered
LU,2023,CRF1A4A,456.51,commercial,uncovered
LU,2024,CRF1A4A,409.02,commercial,uncovered
LV,1990,CRF1A4A,2726.07,commercial,uncovered
LV,1991,CRF1A4A,2647.25,commercial,uncovered
LV,1992,CRF1A4A,2234.94,commercial,uncovered
LV,1993,CRF1A4A,1688.54,commercial,uncovered
LV,1994,CRF1A4A,934.8,commercial,uncovered
LV,1995,CRF1A4A,617.54,commercial,uncovered
LV,1996,CRF1A4A,656.38,commercial,uncovered
LV,1997,CRF1A4A,539.61,commercial,uncovered
LV,1998,CRF1A4A,495.96,commercial,uncovered
LV,1999,CRF1A4A,497.44,commercial,uncovered
LV,2000,CRF1A4A,445.66,commercial,uncovered
LV,2001,CRF1A4A,475.18,commercial,uncovered
LV,2002,CRF1A4A,498.05,commercial,uncovered
LV,2003,CRF1A4A,526.62,commercial,uncovered
LV,2004,CRF1A4A,538.54,commercial,uncovered
LV,2005,CRF1A4A,490.68,commercial,uncovered
LV,2006,CRF1A4A,540.42,commercial,uncovered
LV,2007,CRF1A4A,562.77,commercial,uncovered
LV,2008,CRF1A4A,521.99,commercial,uncovered
LV,2009,CRF1A4A,485.12,commercial,uncovered
LV,2010,CRF1A4A,521.14,commercial,uncovered
LV,2011,CRF1A4A,465.08,commercial,uncovered
LV,2012,CRF1A4A,442.47,commercial,uncovered
LV,2013,CRF1A4A,432.83,commercial,uncovered
LV,2014,CRF1A4A,429.68,commercial,uncovered
LV,2015,CRF1A4A,416.21,commercial,uncovered
LV,2016,CRF1A4A,384.69,commercial,uncovered
LV,2017,CRF1A4A,379.75,commercial,uncovered
LV,2018,CRF1A4A,385.17,commercial,uncovered
LV,2019,CRF1A4A,359.13,commercial,uncovered
LV,2020,CRF1A4A,399.05,commercial,uncovered
LV,2021,CRF1A4A,442.02,commercial,uncovered
LV,2022,CRF1A4A,420.39,commercial,uncovered
LV,2023,CRF1A4A,421.41,commercial,uncovered
LV,2024,CRF1A4A,385.97,commercial,uncovered
MT,1990,CRF1A4A,164.6,commercial,uncovered
MT,1991,CRF1A4A,142.71,commercial,uncovered
MT,1992,CRF1A4A,187.23,commercial,uncovered
MT,1993,CRF1A4A,190.51,commercial,uncovered
MT,1994,CRF1A4A,231.4,commercial,uncovered
MT,1995,CRF1A4A,217.79,commercial,uncovered
MT,1996,CRF1A4A,219.8,commercial,uncovered
MT,1997,CRF1A4A,275.24,commercial,uncovered
MT,1998,CRF1A4A,266.17,commercial,uncovered
MT,1999,CRF1A4A,213.12,commercial,uncovered
MT,2000,CRF1A4A,209.98,commercial,uncovered
MT,2001,CRF1A4A,119.1,commercial,uncovered
MT,2002,CRF1A4A,100.82,commercial,uncovered
MT,2003,CRF1A4A,95.84,commercial,uncovered
MT,2004,CRF1A4A,96.9,commercial,uncovered
MT,2005,CRF1A4A,46.22,commercial,uncovered
MT,2006,CRF1A4A,45.74,commercial,uncovered
MT,2007,CRF1A4A,58.02,commercial,uncovered
MT,2008,CRF1A4A,58.02,commercial,uncovered
MT,2009,CRF1A4A,48.72,commercial,uncovered
MT,2010,CRF1A4A,70.58,commercial,uncovered
MT,2011,CRF1A4A,45.72,commercial,uncovered
MT,2012,CRF1A4A,67.75,commercial,uncovered
MT,2013,CRF1A4A,77.54,commercial,uncovered
MT,2014,CRF1A4A,87.1,commercial,uncovered
MT,2015,CRF1A4A,102.53,commercial,uncovered
MT,2016,CRF1A4A,96.71,commercial,uncovered
MT,2017,CRF1A4A,89.3,commercial,uncovered
MT,2018,CRF1A4A,63.15,commercial,uncovered
MT,2019,CRF1A4A,62.94,commercial,uncovered
MT,2020,CRF1A4A,48.67,commercial,uncovered
MT,2021,CRF1A4A,52.75,commercial,uncovered
MT,2022,CRF1A4A,65.29,commercial,uncovered
MT,2023,CRF1A4A,50.25,commercial,uncovered
MT,2024,CRF1A4A,53.35,commercial,uncovered
NL,1990,CRF1A4A,8592.71,commercial,uncovered
NL,1991,CRF1A4A,9719.77,commercial,uncovered
NL,1992,CRF1A4A,9026.19,commercial,uncovered
NL,1993,CRF1A4A,9716.95,commercial,uncovered
NL,1994,CRF1A4A,9090.33,commercial,uncovered
NL,1995,CRF1A4A,9297.13,commercial,uncovered
NL,1996,CRF1A4A,10751.87,commercial,uncovered
NL,1997,CRF1A4A,9530.52,commercial,uncovered
NL,1998,CRF1A4A,9272.74,commercial,uncovered
NL,1999,CRF1A4A,8835.01,commercial,uncovered
NL,2000,CRF1A4A,8853.32,commercial,uncovered
NL,2001,CRF1A4A,9413.77,commercial,uncovered
NL,2002,CRF1A4A,9040.04,commercial,uncovered
NL,2003,CRF1A4A,9685.53,commercial,uncovered
NL,2004,CRF1A4A,10402.89,commercial,uncovered
NL,2005,CRF1A4A,9464.67,commercial,uncovered
NL,2006,CRF1A4A,9440.59,commercial,uncovered
NL,2007,CRF1A4A,8541.9,commercial,uncovered
NL,2008,CRF1A4A,9211.1,commercial,uncovered
NL,2009,CRF1A4A,9371.19,commercial,uncovered
NL,2010,CRF1A4A,10609.06,commercial,uncovered
NL,2011,CRF1A4A,8577.82,commercial,uncovered
NL,2012,CRF1A4A,9497.77,commercial,uncovered
NL,2013,CRF1A4A,9486.73,commercial,uncovered
NL,2014,CRF1A4A,7690.78,commercial,uncovered
NL,2015,CRF1A4A,8243.93,commercial,uncovered
NL,2016,CRF1A4A,8236.09,commercial,uncovered
NL,2017,CRF1A4A,8182.28,commercial,uncovered
NL,2018,CRF1A4A,7936.11,commercial,uncovered
NL,2019,CRF1A4A,7403.81,commercial,uncovered
NL,2020,CRF1A4A,6661.37,commercial,uncovered
NL,2021,CRF1A4A,7198.93,commercial,uncovered
NL,2022,CRF1A4A,6151.14,commercial,uncovered
NL,2023,CRF1A4A,5659.93,commercial,uncovered
NL,2024,CRF1A4A,5176.97,commercial,uncovered
NO,1990,CRF1A4A,1186.98,commercial,uncovered
NO,1991,CRF1A4A,1132.55,commercial,uncovered
NO,1992,CRF1A4A,1048.16,commercial,uncovered
NO,1993,CRF1A4A,1139.73,commercial,uncovered
NO,1994,CRF1A4A,1129.3,commercial,uncovered
NO,1995,CRF1A4A,1162.61,commercial,uncovered
NO,1996,CRF1A4A,1406.94,commercial,uncovered
NO,1997,CRF1A4A,1231.13,commercial,uncovered
NO,1998,CRF1A4A,1154.53,commercial,uncovered
NO,1999,CRF1A4A,996.5,commercial,uncovered
NO,2000,CRF1A4A,732.19,commercial,uncovered
NO,2001,CRF1A4A,976.88,commercial,uncovered
NO,2002,CRF1A4A,1055.85,commercial,uncovered
NO,2003,CRF1A4A,1202.78,commercial,uncovered
NO,2004,CRF1A4A,984.62,commercial,uncovered
NO,2005,CRF1A4A,873.74,commercial,uncovered
NO,2006,CRF1A4A,898.57,commercial,uncovered
NO,2007,CRF1A4A,883.2,commercial,uncovered
NO,2008,CRF1A4A,829.38,commercial,uncovered
NO,2009,CRF1A4A,950.1,commercial,uncovered
NO,2010,CRF1A4A,1223.04,commercial,uncovered
NO,2011,CRF1A4A,1017.77,commercial,uncovered
NO,2012,CRF1A4A,892.17,commercial,uncovered
NO,2013,CRF1A4A,971.8,commercial,uncovered
NO,2014,CRF1A4A,936.38,commercial,uncovered
NO,2015,CRF1A4A,894.7,commercial,uncovered
NO,2016,CRF1A4A,1132.07,commercial,uncovered
NO,2017,CRF1A4A,1006.3,commercial,uncovered
NO,2018,CRF1A4A,1073.98,commercial,uncovered
NO,2019,CRF1A4A,1053.49,commercial,uncovered
NO,2020,CRF1A4A,1046.54,commercial,uncovered
NO,2021,CRF1A4A,1100.45,commercial,uncovered
NO,2022,CRF1A4A,1053.63,commercial,uncovered
NO,2023,CRF1A4A,1128.05,commercial,uncovered
NO,2024,CRF1A4A,1072.82,commercial,uncovered
PL,1990,CRF1A4A,9714.77,commercial,uncovered
PL,1991,CRF1A4A,9572.74,commercial,uncovered
PL,1992,CRF1A4A,10052.03,commercial,uncovered
PL,1993,CRF1A4A,9158.0,commercial,uncovered
PL,1994,CRF1A4A,6965.36,commercial,uncovered
PL,1995,CRF1A4A,6967.98,commercial,uncovered
PL,1996,CRF1A4A,6406.56,commercial,uncovered
PL,1997,CRF1A4A,6769.36,commercial,uncovered
PL,1998,CRF1A4A,5423.82,commercial,uncovered
PL,1999,CRF1A4A,5759.26,commercial,uncovered
PL,2000,CRF1A4A,5651.78,commercial,uncovered
PL,2001,CRF1A4A,6053.17,commercial,uncovered
PL,2002,CRF1A4A,7998.22,commercial,uncovered
PL,2003,CRF1A4A,8378.65,commercial,uncovered
PL,2004,CRF1A4A,8117.33,commercial,uncovered
PL,2005,CRF1A4A,7700.09,commercial,uncovered
PL,2006,CRF1A4A,8603.54,commercial,uncovered
PL,2007,CRF1A4A,8272.21,commercial,uncovered
PL,2008,CRF1A4A,8849.8,commercial,uncovered
PL,2009,CRF1A4A,9245.67,commercial,uncovered
PL,2010,CRF1A4A,10488.93,commercial,uncovered
PL,2011,CRF1A4A,9632.36,commercial,uncovered
PL,2012,CRF1A4A,9319.68,commercial,uncovered
PL,2013,CRF1A4A,8618.06,commercial,uncovered
PL,2014,CRF1A4A,7682.16,commercial,uncovered
PL,2015,CRF1A4A,7838.44,commercial,uncovered
PL,2016,CRF1A4A,8491.82,commercial,uncovered
PL,2017,CRF1A4A,7362.78,commercial,uncovered
PL,2018,CRF1A4A,6912.35,commercial,uncovered
PL,2019,CRF1A4A,6328.12,commercial,uncovered
PL,2020,CRF1A4A,5926.38,commercial,uncovered
PL,2021,CRF1A4A,7610.37,commercial,uncovered
PL,2022,CRF1A4A,5926.66,commercial,uncovered
PL,2023,CRF1A4A,5262.0,commercial,uncovered
PL,2024,CRF1A4A,5555.72,commercial,uncovered
PT,1990,CRF1A4A,704.48,commercial,uncovered
PT,1991,CRF1A4A,786.84,commercial,uncovered
PT,1992,CRF1A4A,894.46,commercial,uncovered
PT,1993,CRF1A4A,938.76,commercial,uncovered
PT,1994,CRF1A4A,1068.76,commercial,uncovered
PT,1995,CRF1A4A,1028.39,commercial,uncovered
PT,1996,CRF1A4A,1099.25,commercial,uncovered
PT,1997,CRF1A4A,1352.94,commercial,uncovered
PT,1998,CRF1A4A,1777.01,commercial,uncovered
PT,1999,CRF1A4A,2026.09,commercial,uncovered
PT,2000,CRF1A4A,2072.46,commercial,uncovered
PT,2001,CRF1A4A,2454.21,commercial,uncovered
PT,2002,CRF1A4A,2680.53,commercial,uncovered
PT,2003,CRF1A4A,2829.31,commercial,uncovered
PT,2004,CRF1A4A,3113.91,commercial,uncovered
PT,2005,CRF1A4A,3024.69,commercial,uncovered
PT,2006,CRF1A4A,2100.13,commercial,uncovered
PT,2007,CRF1A4A,2091.56,commercial,uncovered
PT,2008,CRF1A4A,1787.1,commercial,uncovered
PT,2009,CRF1A4A,1682.79,commercial,uncovered
PT,2010,CRF1A4A,1307.59,commercial,uncovered
PT,2011,CRF1A4A,1104.02,commercial,uncovered
PT,2012,CRF1A4A,1097.14,commercial,uncovered
PT,2013,CRF1A4A,1074.0,commercial,uncovered
PT,2014,CRF1A4A,1106.63,commercial,uncovered
PT,2015,CRF1A4A,1138.53,commercial,uncovered
PT,2016,CRF1A4A,1115.79,commercial,uncovered
PT,2017,CRF1A4A,1135.45,commercial,uncovered
PT,2018,CRF1A4A,1213.27,commercial,uncovered
PT,2019,CRF1A4A,1142.45,commercial,uncovered
PT,2020,CRF1A4A,959.23,commercial,uncovered
PT,2021,CRF1A4A,960.14,commercial,uncovered
PT,2022,CRF1A4A,982.54,commercial,uncovered
PT,2023,CRF1A4A,1137.92,commercial,uncovered
PT,2024,CRF1A4A,982.84,commercial,uncovered
RO,1990,CRF1A4A,0.0,commercial,uncovered
RO,1991,CRF1A4A,0.0,commercial,uncovered
RO,1992,CRF1A4A,800.85,commercial,uncovered
RO,1993,CRF1A4A,614.54,commercial,uncovered
RO,1994,CRF1A4A,693.11,commercial,uncovered
RO,1995,CRF1A4A,796.2,commercial,uncovered
RO,1996,CRF1A4A,912.33,commercial,uncovered
RO,1997,CRF1A4A,886.5,commercial,uncovered
RO,1998,CRF1A4A,1329.94,commercial,uncovered
RO,1999,CRF1A4A,971.2,commercial,uncovered
RO,2000,CRF1A4A,838.84,commercial,uncovered
RO,2001,CRF1A4A,1584.93,commercial,uncovered
RO,2002,CRF1A4A,870.36,commercial,uncovered
RO,2003,CRF1A4A,1592.69,commercial,uncovered
RO,2004,CRF1A4A,2174.58,commercial,uncovered
RO,2005,CRF1A4A,2509.23,commercial,uncovered
RO,2006,CRF1A4A,4130.86,commercial,uncovered
RO,2007,CRF1A4A,3109.08,commercial,uncovered
RO,2008,CRF1A4A,2131.35,commercial,uncovered
RO,2009,CRF1A4A,2336.63,commercial,uncovered
RO,2010,CRF1A4A,2389.66,commercial,uncovered
RO,2011,CRF1A4A,2084.27,commercial,uncovered
RO,2012,CRF1A4A,2005.83,commercial,uncovered
RO,2013,CRF1A4A,2058.5,commercial,uncovered
RO,2014,CRF1A4A,2053.46,commercial,uncovered
RO,2015,CRF1A4A,1998.79,commercial,uncovered
RO,2016,CRF1A4A,2057.21,commercial,uncovered
RO,2017,CRF1A4A,2166.02,commercial,uncovered
RO,2018,CRF1A4A,2207.17,commercial,uncovered
RO,2019,CRF1A4A,2213.0,commercial,uncovered
RO,2020,CRF1A4A,2049.39,commercial,uncovered
RO,2021,CRF1A4A,2005.92,commercial,uncovered
RO,2022,CRF1A4A,2088.43,commercial,uncovered
RO,2023,CRF1A4A,2250.11,commercial,uncovered
RO,2024,CRF1A4A,1967.68,commercial,uncovered
SE,1990,CRF1A4A,2781.26,commercial,uncovered
SE,1991,CRF1A4A,2717.37,commercial,uncovered
SE,1992,CRF1A4A,2265.11,commercial,uncovered
SE,1993,CRF1A4A,2238.14,commercial,uncovered
SE,1994,CRF1A4A,2143.83,commercial,uncovered
SE,1995,CRF1A4A,1897.2,commercial,uncovered
SE,1996,CRF1A4A,1984.64,commercial,uncovered
SE,1997,CRF1A4A,1843.32,commercial,uncovered
SE,1998,CRF1A4A,1757.62,commercial,uncovered
SE,1999,CRF1A4A,1777.31,commercial,uncovered
SE,2000,CRF1A4A,1712.33,commercial,uncovered
SE,2001,CRF1A4A,1582.54,commercial,uncovered
SE,2002,CRF1A4A,1484.67,commercial,uncovered
